customer,cart_additions,chain_length
customer14354,0,1
customer14355,0,1
customer14356,0,1
customer14357,0,6
customer14358,0,1
customer14359,0,1
customer14360,0,1
customer14361,0,1
customer14362,2,1
customer14363,0,1
customer14364,0,1
customer14365,0,1
customer14366,0,1
customer14367,0,1
customer14368,0,2
customer14369,0,2
customer14370,0,1
customer14371,0,1
customer14372,0,2
customer14373,0,1
customer14374,0,1
customer14375,0,2
customer14376,3,1
customer14377,0,1
customer14378,0,2
customer14379,0,2
customer14380,0,1
customer14381,0,1
customer14382,0,1
customer14383,0,1
customer14384,0,1
customer14385,0,1
customer14386,0,1
customer14387,0,1
customer14388,0,1
customer14389,0,1
customer14390,0,1
customer14391,0,1
customer14392,0,1
customer14393,0,1
customer14394,0,1
customer14395,0,1
customer14396,0,3
customer14397,0,1
customer14398,0,1
customer14399,0,1
customer14400,0,1
customer14401,0,1
customer14402,0,1
customer14403,4,2
customer14404,0,1
customer14405,0,1
customer14406,0,1
customer14407,0,1
customer14408,0,1
customer14409,4,5
customer14410,0,1
customer14411,0,1
customer14412,0,1
customer14413,0,1
customer14414,0,1
customer14415,5,9
customer14416,0,1
customer14417,0,1
customer14418,0,1
customer14419,0,1
customer14420,0,2
customer14421,0,3
customer14422,0,2
customer14423,0,1
customer14424,0,1
customer14425,0,1
customer14426,0,1
customer14427,0,2
customer14428,0,1
customer14429,0,2
customer14430,0,1
customer14431,0,1
customer14432,0,1
customer14433,0,1
customer14434,0,3
customer14435,0,1
customer14436,0,1
customer14437,0,1
customer14438,0,1
customer14439,0,1
customer14440,0,1
customer14441,0,3
customer14442,3,1
customer14443,0,1
customer14444,9,3
customer14445,6,1
customer14446,0,8
customer14447,0,1
customer14448,0,1
customer14449,0,1
customer14450,0,1
customer14451,0,2
customer14452,0,1
customer14453,0,1
customer14454,0,1
customer14455,0,1
customer14456,0,2
customer14457,0,1
customer14458,0,1
customer14459,0,1
customer14460,0,1
customer14461,0,1
customer14462,0,1
customer14463,0,1
customer14464,0,1
customer14465,0,1
customer14466,0,2
customer14467,0,1
customer14468,0,1
customer14469,0,1
customer14470,0,1
customer14471,0,2
customer14472,3,2
customer14473,0,2
customer14474,0,1
customer14475,0,1
customer14476,0,1
customer14477,0,5
customer14478,0,1
customer14479,0,1
customer14480,0,1
customer14481,0,1
customer14482,0,1
customer14483,0,1
customer14484,0,1
customer14485,0,1
customer14486,0,1
customer14487,0,1
customer14488,0,1
customer14489,0,1
customer14490,0,1
customer14491,0,1
customer14492,0,2
customer14493,0,1
customer14494,0,6
customer14495,0,1
customer14496,0,2
customer14497,0,1
customer14498,0,1
customer14499,6,2
customer14500,0,1
customer14501,0,1
customer14502,0,1
customer14503,0,1
customer14504,0,1
customer14505,0,2
customer14506,0,1
customer14507,5,4
customer14508,0,1
customer14509,0,1
customer14510,0,1
customer14511,0,1
customer14512,0,1
customer14513,0,1
customer14514,0,1
customer14515,0,1
customer14516,0,1
customer14517,0,1
customer14518,0,1
customer14519,0,1
customer14520,0,1
customer14521,0,1
customer14522,0,1
customer14523,0,2
customer14524,0,1
customer14525,0,2
customer14526,0,1
customer14527,0,1
customer14528,0,1
customer14529,0,1
customer14530,0,1
customer14531,0,1
customer14532,0,2
customer14533,4,1
customer14534,0,1
customer14535,0,1
customer14536,0,5
customer14537,0,1
customer14538,0,1
customer14539,0,2
customer14540,0,1
customer14541,0,1
customer14542,0,1
customer14543,0,1
customer14544,12,3
customer14545,0,1
customer14546,0,1
customer14547,0,1
customer14548,0,2
customer14549,0,1
customer14550,0,1
customer14551,0,4
customer14552,0,1
customer14553,0,4
customer14554,0,1
customer14555,0,1
customer14556,0,1
customer14557,0,1
customer14558,0,8
customer14559,0,1
customer14560,0,1
customer14561,3,2
customer14562,0,2
customer14563,0,1
customer14564,0,1
customer14565,13,1
customer14566,5,3
customer14567,0,1
customer14568,0,1
customer14569,0,1
customer14570,0,1
customer14571,0,1
customer14572,0,1
customer14573,0,1
customer14574,0,2
customer14575,0,2
customer14576,0,1
customer14577,0,1
customer14578,0,1
customer14579,0,11
customer14580,0,1
customer14581,0,1
customer14582,0,1
customer14583,0,1
customer14584,0,1
customer14585,0,1
customer14586,0,3
customer14587,0,1
customer14588,0,1
customer14589,0,1
customer14590,0,1
customer14591,0,1
customer14592,0,3
customer14593,0,1
customer14594,0,1
customer14595,0,1
customer14596,0,1
customer14597,0,1
customer14598,0,1
customer14599,2,1
customer14600,0,1
customer14601,0,1
customer14602,7,1
customer14603,2,1
customer14604,0,1
customer14605,0,1
customer14606,0,3
customer14607,0,3
customer14608,0,1
customer14609,0,1
customer14610,0,1
customer14611,4,17
customer14612,4,1
customer14613,0,1
customer14614,0,1
customer14615,0,4
customer14616,0,1
customer14617,5,6
customer14618,0,1
customer14619,0,1
customer14620,0,1
customer14621,0,1
customer14622,0,1
customer14623,0,1
customer14624,0,2
customer14625,0,1
customer14626,0,1
customer14627,0,1
customer14628,0,1
customer14629,0,1
customer14630,0,1
customer14631,0,1
customer14632,0,1
customer14633,0,1
customer14634,0,1
customer14635,0,1
customer14636,0,1
customer14637,0,2
customer14638,0,1
customer14639,4,2
customer14640,0,1
customer14641,0,1
customer14642,5,4
customer14643,0,3
customer14644,0,1
customer14645,0,1
customer14646,0,1
customer14647,0,1
customer14648,0,1
customer14649,0,1
customer14650,0,1
customer14651,0,1
customer14652,0,1
customer14653,0,1
customer14654,0,1
customer14655,0,1
customer14656,0,1
customer14657,0,1
customer14658,0,1
customer14659,0,2
customer14660,0,1
customer14661,0,1
customer14662,0,1
customer14663,0,4
customer14664,7,1
customer14665,0,1
customer14666,0,2
customer14667,0,1
customer14668,3,1
customer14669,0,1
customer14670,0,1
customer14671,0,1
customer14672,3,4
customer14673,0,1
customer14674,0,1
customer14675,0,1
customer14676,0,1
customer14677,11,1
customer14678,0,1
customer14679,0,1
customer14680,0,1
customer14681,0,1
customer14682,0,1
customer14683,0,1
customer14684,0,1
customer14685,0,1
customer14686,0,1
customer14687,0,1
customer14688,0,2
customer14689,0,1
customer14690,0,2
customer14691,0,1
customer14692,0,1
customer14693,0,1
customer14694,0,3
customer14695,0,6
customer14696,0,1
customer14697,0,1
customer14698,0,1
customer14699,0,14
customer14700,0,2
customer14701,0,1
customer14702,0,1
customer14703,0,1
customer14704,0,1
customer14705,0,1
customer14706,0,1
customer14707,0,1
customer14708,0,1
customer14709,0,1
customer14710,8,4
customer14711,8,2
customer14712,0,1
customer14713,0,1
customer14714,0,1
customer14715,0,1
customer14716,0,1
customer14717,2,4
customer14718,0,1
customer14719,0,1
customer14720,0,3
customer14721,0,1
customer14722,0,1
customer14723,0,1
customer14724,0,1
customer14725,0,8
customer14726,0,1
customer14727,7,2
customer14728,0,5
customer14729,7,1
customer14730,0,1
customer14731,0,1
customer14732,0,1
customer14733,0,1
customer14734,0,1
customer14735,0,1
customer14736,0,1
customer14737,0,1
customer14738,0,1
customer14739,0,1
customer14740,0,1
customer14741,0,1
customer14742,1,2
customer14743,1,2
customer14744,0,2
customer14745,0,1
customer14746,0,1
customer14747,0,1
customer14748,0,2
customer14749,0,1
customer14750,0,1
customer14751,0,2
customer14752,2,2
customer14753,1,3
customer14754,7,1
customer14755,5,2
customer14756,16,8
customer14757,0,1
customer14758,0,1
customer14759,0,1
customer14760,0,1
customer14761,0,2
customer14762,0,1
customer14763,0,1
customer14764,0,1
customer14765,0,1
customer14766,0,12
customer14767,0,1
customer14768,0,1
customer14769,0,1
customer14770,0,1
customer14771,8,4
customer14772,0,1
customer14773,0,1
customer14774,0,2
customer14775,6,2
customer14776,3,2
customer14777,2,1
customer14778,0,1
customer14779,0,1
customer14780,1,1
customer14781,0,1
customer14782,0,1
customer14783,0,1
customer14784,0,1
customer14785,0,1
customer14786,0,1
customer14787,1,2
customer14788,0,1
customer14789,0,1
customer14790,0,1
customer14791,0,1
customer14792,0,1
customer14793,0,1
customer14794,0,1
customer14795,0,1
customer14796,0,1
customer14797,0,8
customer14798,0,1
customer14799,0,1
customer14800,0,1
customer14801,0,1
customer14802,0,1
customer14803,0,1
customer14804,0,2
customer14805,0,1
customer14806,0,2
customer14807,0,1
customer14808,2,1
customer14809,0,1
customer14810,0,1
customer14811,0,1
customer14812,0,1
customer14813,0,1
customer14814,0,1
customer14815,0,1
customer14816,0,1
customer14817,0,1
customer14818,0,4
customer14819,0,1
customer14820,0,1
customer14821,0,1
customer14822,0,1
customer14823,4,6
customer14824,3,1
customer14825,0,1
customer14826,0,1
customer14827,0,1
customer14828,0,1
customer14829,0,1
customer14830,2,2
customer14831,0,3
customer14832,0,1
customer14833,0,1
customer14834,0,1
customer14835,0,1
customer14836,0,1
customer14837,0,1
customer14838,0,1
customer14839,0,1
customer14840,7,3
customer14841,0,1
customer14842,0,1
customer14843,0,8
customer14844,2,1
customer14845,0,1
customer14846,0,1
customer14847,0,1
customer14848,0,1
customer14849,0,1
customer14850,1,1
customer14851,0,1
customer14852,0,1
customer14853,0,1
customer14854,0,5
customer14855,0,1
customer14856,0,2
customer14857,0,5
customer14858,0,6
customer14859,0,7
customer14860,0,1
customer14861,10,1
customer14862,0,1
customer14863,0,1
customer14864,0,1
customer14865,0,1
customer14866,0,1
customer14867,0,1
customer14868,0,19
customer14869,0,1
customer14870,0,1
customer14871,0,1
customer14872,0,1
customer14873,0,1
customer14874,0,5
customer14875,0,1
customer14876,0,1
customer14877,0,1
customer14878,0,1
customer14879,0,1
customer14880,0,1
customer14881,0,1
customer14882,0,1
customer14883,2,1
customer14884,3,2
customer14885,0,3
customer14886,0,1
customer14887,0,1
customer14888,0,1
customer14889,0,4
customer14890,0,2
customer14891,0,1
customer14892,0,1
customer14893,0,1
customer14894,0,1
customer14895,0,2
customer14896,0,2
customer14897,0,1
customer14898,0,1
customer14899,0,2
customer14900,0,1
customer14901,0,1
customer14902,0,1
customer14903,0,1
customer14904,0,1
customer14905,0,1
customer14906,0,1
customer14907,0,1
customer14908,0,1
customer14909,0,1
customer14910,0,1
customer14911,0,1
customer14912,0,1
customer14913,0,1
customer14914,0,1
customer14915,0,1
customer14916,0,2
customer14917,0,1
customer14918,0,2
customer14919,0,1
customer14920,0,4
customer14921,0,1
customer14922,0,1
customer14923,0,1
customer14924,0,1
customer14925,2,3
customer14926,0,1
customer14927,0,1
customer14928,0,1
customer14929,0,1
customer14930,0,1
customer14931,0,1
customer14932,0,1
customer14933,0,3
customer14934,0,1
customer14935,0,1
customer14936,0,1
customer14937,0,1
customer14938,0,1
customer14939,2,1
customer14940,0,1
customer14941,0,1
customer14942,0,1
customer14943,0,1
customer14944,0,1
customer14945,0,1
customer14946,1,2
customer14947,0,1
customer14948,0,1
customer14949,0,1
customer14950,0,1
customer14951,0,1
customer14952,14,1
customer14953,0,1
customer14954,2,2
customer14955,0,1
customer14956,0,1
customer14957,0,1
customer14958,0,2
customer14959,0,2
customer14960,0,1
customer14961,0,1
customer14962,0,1
customer14963,0,1
customer14964,0,1
customer14965,0,1
customer14966,0,1
customer14967,0,1
customer14968,0,1
customer14969,0,2
customer14970,0,1
customer14971,0,3
customer14972,0,1
customer14973,0,1
customer14974,0,2
customer14975,0,1
customer14976,1,6
customer14977,0,1
customer14978,0,2
customer14979,0,1
customer14980,0,1
customer14981,0,20
customer14982,3,2
customer14983,0,1
customer14984,0,1
customer14985,0,1
customer14986,0,2
customer14987,0,3
customer14988,0,1
customer14989,0,1
customer14990,0,1
customer14991,0,1
customer14992,0,1
customer14993,0,1
customer14994,0,1
customer14995,0,1
customer14996,0,1
customer14997,0,1
customer14998,0,1
customer14999,0,1
customer15000,0,1
customer15001,0,1
customer15002,0,1
customer15003,0,1
customer15004,0,1
customer15005,0,1
customer15006,0,1
customer15007,0,1
customer15008,0,1
customer15009,0,1
customer15010,0,1
customer15011,0,1
customer15012,0,4
customer15013,0,1
customer15014,0,1
customer15015,0,1
customer15016,0,1
customer15017,0,1
customer15018,0,1
customer15019,0,2
customer15020,0,2
customer15021,0,2
customer15022,0,3
customer15023,1,1
customer15024,0,1
customer15025,0,1
customer15026,0,1
customer15027,9,1
customer15028,0,1
customer15029,0,1
customer15030,0,4
customer15031,8,1
customer15032,0,2
customer15033,0,1
customer15034,0,1
customer15035,6,3
customer15036,0,1
customer15037,0,1
customer15038,0,1
customer15039,0,2
customer15040,0,1
customer15041,0,1
customer15042,0,1
customer15043,0,1
customer15044,0,1
customer15045,0,1
customer15046,0,1
customer15047,0,1
customer15048,0,1
customer15049,13,2
customer15050,0,1
customer15051,0,1
customer15052,0,1
customer15053,0,1
customer15054,0,1
customer15055,2,1
customer15056,0,1
customer15057,0,1
customer15058,0,1
customer15059,0,1
customer15060,0,9
customer15061,0,1
customer15062,0,1
customer15063,0,1
customer15064,0,1
customer15065,4,3
customer15066,0,1
customer15067,0,1
customer15068,0,1
customer15069,0,1
customer15070,0,1
customer15071,0,3
customer15072,0,1
customer15073,0,1
customer15074,0,1
customer15075,0,1
customer15076,0,1
customer15077,0,1
customer15078,0,1
customer15079,0,2
customer15080,0,3
customer15081,0,1
customer15082,0,8
customer15083,1,2
customer15084,0,1
customer15085,0,1
customer15086,0,1
customer15087,0,1
customer15088,0,1
customer15089,0,1
customer15090,0,1
customer15091,0,1
customer15092,5,1
customer15093,0,1
customer15094,0,1
customer15095,0,1
customer15096,0,1
customer15097,0,1
customer15098,0,1
customer15099,0,1
customer15100,0,1
customer15101,0,1
customer15102,0,2
customer15103,0,1
customer15104,0,1
customer15105,0,2
customer15106,0,6
customer15107,0,1
customer15108,0,2
customer15109,0,1
customer15110,0,3
customer15111,0,1
customer15112,0,1
customer15113,0,1
customer15114,0,1
customer15115,0,1
customer15116,0,1
customer15117,0,1
customer15118,0,1
customer15119,0,2
customer15120,0,1
customer15121,0,1
customer15122,0,1
customer15123,0,1
customer15124,0,1
customer15125,0,1
customer15126,0,1
customer15127,0,1
customer15128,0,1
customer15129,0,1
customer15130,0,1
customer15131,0,1
customer15132,0,1
customer15133,0,1
customer15134,0,1
customer15135,3,5
customer15136,0,1
customer15137,0,1
customer15138,0,4
customer15139,0,1
customer15140,0,1
customer15141,0,3
customer15142,8,3
customer15143,3,1
customer15144,0,1
customer15145,0,1
customer15146,0,1
customer15147,0,2
customer15148,0,2
customer15149,4,1
customer15150,0,1
customer15151,0,1
customer15152,0,1
customer15153,0,1
customer15154,0,1
customer15155,0,1
customer15156,0,1
customer15157,0,1
customer15158,0,1
customer15159,0,1
customer15160,0,2
customer15161,0,1
customer15162,0,1
customer15163,0,1
customer15164,0,1
customer15165,0,1
